Column1,Content ID,ReactionType,Datetime,Datetime,Year,Month,Content Type,Category,Sentiment,Score,count post,,Category,Sum,,,
25046,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,want,29/01/2021,29/01/2021 18:52,2021,1,photo,technology,positive,70,2126,,,,,,
25047,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,love,02/07/2020,02/07/2020 01:14,2020,7,photo,technology,positive,65,2070,,,,,,
25048,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,super love,03/11/2020,03/11/2020 17:57,2020,11,photo,technology,positive,75,2034,,,,,,
25049,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,love,19/05/2021,19/05/2021 16:07,2021,5,photo,technology,positive,65,2138,,,,,,
25050,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,dislike,25/08/2020,25/08/2020 04:01,2020,8,photo,technology,negative,10,2114,,,,,,
25051,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,adore,09/07/2020,09/07/2020 00:07,2020,7,photo,technology,positive,72,2070,,,,,,
25052,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,worried,03/02/2021,03/02/2021 17:30,2021,2,photo,technology,negative,12,1914,,,,,,
25053,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,interested,24/01/2021,24/01/2021 22:56,2021,1,photo,technology,positive,30,2126,,,,,,
25054,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,indifferent,23/10/2020,23/10/2020 00:24,2020,10,photo,technology,neutral,20,2056,,,,,,
25055,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,intrigued,19/01/2021,19/01/2021 21:03,2021,1,photo,technology,positive,45,2126,,,,,,
25056,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,heart,20/09/2020,20/09/2020 21:40,2020,9,photo,technology,positive,60,2022,,,,,,
25057,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,disgust,01/07/2020,01/07/2020 08:52,2020,7,photo,technology,negative,0,2070,,,,,,
25058,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,dislike,20/05/2021,20/05/2021 08:14,2021,5,photo,technology,negative,10,2138,,,,,,
25059,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,adore,26/12/2020,26/12/2020 08:51,2020,12,photo,technology,positive,72,2092,,,,,,
25061,b23a874f-72fa-4abb-9ca5-941850c672bc,heart,04/06/2021,04/06/2021 22:56,2021,6,photo,healthy eating,positive,60,2021,,,,,,
25062,b23a874f-72fa-4abb-9ca5-941850c672bc,like,17/08/2020,17/08/2020 10:07,2020,8,photo,healthy eating,positive,50,2114,,,,,,
25063,b23a874f-72fa-4abb-9ca5-941850c672bc,want,04/02/2021,04/02/2021 04:17,2021,2,photo,healthy eating,positive,70,1914,,,,,,
25064,b23a874f-72fa-4abb-9ca5-941850c672bc,hate,02/06/2021,02/06/2021 20:49,2021,6,photo,healthy eating,negative,5,2021,,,,,,
25065,b23a874f-72fa-4abb-9ca5-941850c672bc,scared,19/06/2020,19/06/2020 12:12,2020,6,photo,healthy eating,negative,15,2021,,,,,,
25066,b23a874f-72fa-4abb-9ca5-941850c672bc,want,25/11/2020,25/11/2020 07:40,2020,11,photo,healthy eating,positive,70,2034,,,,,,
25067,b23a874f-72fa-4abb-9ca5-941850c672bc,cherish,25/07/2020,25/07/2020 15:07,2020,7,photo,healthy eating,positive,70,2070,,,,,,
25068,b23a874f-72fa-4abb-9ca5-941850c672bc,heart,01/05/2021,01/05/2021 11:25,2021,5,photo,healthy eating,positive,60,2138,,,,,,
25069,b23a874f-72fa-4abb-9ca5-941850c672bc,want,19/01/2021,19/01/2021 03:07,2021,1,photo,healthy eating,positive,70,2126,,,,,,
25070,b23a874f-72fa-4abb-9ca5-941850c672bc,want,05/08/2020,05/08/2020 16:10,2020,8,photo,healthy eating,positive,70,2114,,,,,,
25071,b23a874f-72fa-4abb-9ca5-941850c672bc,hate,13/08/2020,13/08/2020 08:40,2020,8,photo,healthy eating,negative,5,2114,,,,,,
25072,b23a874f-72fa-4abb-9ca5-941850c672bc,love,16/06/2021,16/06/2021 17:05,2021,6,photo,healthy eating,positive,65,2021,,,,,,
25073,b23a874f-72fa-4abb-9ca5-941850c672bc,want,26/03/2021,26/03/2021 07:28,2021,3,photo,healthy eating,positive,70,2012,,,,,,
25074,b23a874f-72fa-4abb-9ca5-941850c672bc,heart,25/10/2020,25/10/2020 04:40,2020,10,photo,healthy eating,positive,60,2056,,,,,,
25075,b23a874f-72fa-4abb-9ca5-941850c672bc,disgust,25/07/2020,25/07/2020 04:12,2020,7,photo,healthy eating,negative,0,2070,,,,,,
25077,26c02731-b5d8-4ad3-99a2-5e589e107937,heart,31/12/2020,31/12/2020 06:24,2020,12,video,studying,positive,60,2092,,,,,,
25078,26c02731-b5d8-4ad3-99a2-5e589e107937,super love,12/02/2021,12/02/2021 22:53,2021,2,video,studying,positive,75,1914,,,,,,
25079,26c02731-b5d8-4ad3-99a2-5e589e107937,scared,20/12/2020,20/12/2020 03:35,2020,12,video,studying,negative,15,2092,,,,,,
25080,26c02731-b5d8-4ad3-99a2-5e589e107937,heart,13/06/2021,13/06/2021 23:51,2021,6,video,studying,positive,60,2021,,,,,,
25081,26c02731-b5d8-4ad3-99a2-5e589e107937,disgust,20/04/2021,20/04/2021 06:23,2021,4,video,studying,negative,0,1974,,,,,,
25082,26c02731-b5d8-4ad3-99a2-5e589e107937,dislike,04/05/2021,04/05/2021 23:34,2021,5,video,studying,negative,10,2138,,,,,,
25083,26c02731-b5d8-4ad3-99a2-5e589e107937,interested,10/05/2021,10/05/2021 23:18,2021,5,video,studying,positive,30,2138,,,,,,
25084,26c02731-b5d8-4ad3-99a2-5e589e107937,worried,25/07/2020,25/07/2020 08:55,2020,7,video,studying,negative,12,2070,,,,,,
25085,26c02731-b5d8-4ad3-99a2-5e589e107937,scared,25/07/2020,25/07/2020 11:09,2020,7,video,studying,negative,15,2070,,,,,,
25086,26c02731-b5d8-4ad3-99a2-5e589e107937,intrigued,29/01/2021,29/01/2021 02:51,2021,1,video,studying,positive,45,2126,,,,,,
25087,26c02731-b5d8-4ad3-99a2-5e589e107937,peeking,30/03/2021,30/03/2021 21:16,2021,3,video,studying,neutral,35,2012,,,,,,
25088,26c02731-b5d8-4ad3-99a2-5e589e107937,like,25/04/2021,25/04/2021 00:04,2021,4,video,studying,positive,50,1974,,,,,,
25089,26c02731-b5d8-4ad3-99a2-5e589e107937,super love,27/11/2020,27/11/2020 10:51,2020,11,video,studying,positive,75,2034,,,,,,
25090,26c02731-b5d8-4ad3-99a2-5e589e107937,heart,28/02/2021,28/02/2021 16:00,2021,2,video,studying,positive,60,1914,,,,,,
25091,26c02731-b5d8-4ad3-99a2-5e589e107937,scared,07/03/2021,07/03/2021 02:26,2021,3,video,studying,negative,15,2012,,,,,,
25092,26c02731-b5d8-4ad3-99a2-5e589e107937,heart,15/05/2021,15/05/2021 17:03,2021,5,video,studying,positive,60,2138,,,,,,
25093,26c02731-b5d8-4ad3-99a2-5e589e107937,super love,10/05/2021,10/05/2021 21:55,2021,5,video,studying,positive,75,2138,,,,,,
25094,26c02731-b5d8-4ad3-99a2-5e589e107937,cherish,25/04/2021,25/04/2021 18:57,2021,4,video,studying,positive,70,1974,,,,,,
25095,26c02731-b5d8-4ad3-99a2-5e589e107937,cherish,05/12/2020,05/12/2020 17:38,2020,12,video,studying,positive,70,2092,,,,,,
25096,26c02731-b5d8-4ad3-99a2-5e589e107937,super love,05/08/2020,05/08/2020 17:04,2020,8,video,studying,positive,75,2114,,,,,,
25097,26c02731-b5d8-4ad3-99a2-5e589e107937,love,19/07/2020,19/07/2020 11:39,2020,7,video,studying,positive,65,2070,,,,,,
25099,998194db-5706-4b01-9565-7c7e7d4ea5f5,want,03/07/2020,03/07/2020 04:51,2020,7,audio,cooking,positive,70,2070,,,,,,
25100,998194db-5706-4b01-9565-7c7e7d4ea5f5,love,18/09/2020,18/09/2020 00:41,2020,9,audio,cooking,positive,65,2022,,,,,,
25101,998194db-5706-4b01-9565-7c7e7d4ea5f5,disgust,11/03/2021,11/03/2021 18:15,2021,3,audio,cooking,negative,0,2012,,,,,,
25102,998194db-5706-4b01-9565-7c7e7d4ea5f5,worried,15/07/2020,15/07/2020 21:48,2020,7,audio,cooking,negative,12,2070,,,,,,
25103,998194db-5706-4b01-9565-7c7e7d4ea5f5,scared,11/02/2021,11/02/2021 17:23,2021,2,audio,cooking,negative,15,1914,,,,,,
25104,998194db-5706-4b01-9565-7c7e7d4ea5f5,scared,01/03/2021,01/03/2021 10:09,2021,3,audio,cooking,negative,15,2012,,,,,,
25105,998194db-5706-4b01-9565-7c7e7d4ea5f5,super love,30/10/2020,30/10/2020 12:42,2020,10,audio,cooking,positive,75,2056,,,,,,
25106,998194db-5706-4b01-9565-7c7e7d4ea5f5,peeking,10/07/2020,10/07/2020 20:52,2020,7,audio,cooking,neutral,35,2070,,,,,,
25107,998194db-5706-4b01-9565-7c7e7d4ea5f5,super love,09/11/2020,09/11/2020 16:48,2020,11,audio,cooking,positive,75,2034,,,,,,
25108,998194db-5706-4b01-9565-7c7e7d4ea5f5,disgust,20/10/2020,20/10/2020 18:38,2020,10,audio,cooking,negative,0,2056,,,,,,
25109,998194db-5706-4b01-9565-7c7e7d4ea5f5,interested,21/11/2020,21/11/2020 14:12,2020,11,audio,cooking,positive,30,2034,,,,,,
25110,998194db-5706-4b01-9565-7c7e7d4ea5f5,intrigued,09/10/2020,09/10/2020 12:26,2020,10,audio,cooking,positive,45,2056,,,,,,
25111,998194db-5706-4b01-9565-7c7e7d4ea5f5,dislike,01/11/2020,01/11/2020 01:57,2020,11,audio,cooking,negative,10,2034,,,,,,
25112,998194db-5706-4b01-9565-7c7e7d4ea5f5,interested,28/07/2020,28/07/2020 19:12,2020,7,audio,cooking,positive,30,2070,,,,,,
25113,998194db-5706-4b01-9565-7c7e7d4ea5f5,hate,11/07/2020,11/07/2020 16:47,2020,7,audio,cooking,negative,5,2070,,,,,,
25114,998194db-5706-4b01-9565-7c7e7d4ea5f5,indifferent,05/01/2021,05/01/2021 07:46,2021,1,audio,cooking,neutral,20,2126,,,,,,
25115,998194db-5706-4b01-9565-7c7e7d4ea5f5,indifferent,06/02/2021,06/02/2021 09:07,2021,2,audio,cooking,neutral,20,1914,,,,,,
25116,998194db-5706-4b01-9565-7c7e7d4ea5f5,scared,28/01/2021,28/01/2021 15:37,2021,1,audio,cooking,negative,15,2126,,,,,,
25117,998194db-5706-4b01-9565-7c7e7d4ea5f5,worried,01/05/2021,01/05/2021 09:24,2021,5,audio,cooking,negative,12,2138,,,,,,
25118,998194db-5706-4b01-9565-7c7e7d4ea5f5,intrigued,03/07/2020,03/07/2020 17:52,2020,7,audio,cooking,positive,45,2070,,,,,,
25119,998194db-5706-4b01-9565-7c7e7d4ea5f5,worried,19/06/2020,19/06/2020 18:58,2020,6,audio,cooking,negative,12,2021,,,,,,
25120,998194db-5706-4b01-9565-7c7e7d4ea5f5,want,11/10/2020,11/10/2020 15:00,2020,10,audio,cooking,positive,70,2056,,,,,,
25121,998194db-5706-4b01-9565-7c7e7d4ea5f5,heart,22/04/2021,22/04/2021 04:51,2021,4,audio,cooking,positive,60,1974,,,,,,
25122,998194db-5706-4b01-9565-7c7e7d4ea5f5,super love,11/08/2020,11/08/2020 08:03,2020,8,audio,cooking,positive,75,2114,,,,,,
25123,998194db-5706-4b01-9565-7c7e7d4ea5f5,disgust,06/03/2021,06/03/2021 15:58,2021,3,audio,cooking,negative,0,2012,,,,,,
25124,998194db-5706-4b01-9565-7c7e7d4ea5f5,interested,26/09/2020,26/09/2020 19:10,2020,9,audio,cooking,positive,30,2022,,,,,,
25125,998194db-5706-4b01-9565-7c7e7d4ea5f5,dislike,31/12/2020,31/12/2020 19:10,2020,12,audio,cooking,negative,10,2092,,,,,,
25126,998194db-5706-4b01-9565-7c7e7d4ea5f5,peeking,12/03/2021,12/03/2021 18:37,2021,3,audio,cooking,neutral,35,2012,,,,,,
25127,998194db-5706-4b01-9565-7c7e7d4ea5f5,indifferent,11/08/2020,11/08/2020 06:00,2020,8,audio,cooking,neutral,20,2114,,,,,,
25128,998194db-5706-4b01-9565-7c7e7d4ea5f5,intrigued,21/05/2021,21/05/2021 22:25,2021,5,audio,cooking,positive,45,2138,,,,,,
25129,998194db-5706-4b01-9565-7c7e7d4ea5f5,adore,06/12/2020,06/12/2020 00:28,2020,12,audio,cooking,positive,72,2092,,,,,,
25130,998194db-5706-4b01-9565-7c7e7d4ea5f5,peeking,11/06/2021,11/06/2021 20:08,2021,6,audio,cooking,neutral,35,2021,,,,,,
25132,54e29395-9eba-4945-abee-cad58cbab090,adore,01/04/2021,01/04/2021 05:50,2021,4,video,Science,positive,72,1974,,,,,,
25133,54e29395-9eba-4945-abee-cad58cbab090,intrigued,21/02/2021,21/02/2021 19:23,2021,2,video,Science,positive,45,1914,,,,,,
25134,54e29395-9eba-4945-abee-cad58cbab090,disgust,28/10/2020,28/10/2020 23:57,2020,10,video,Science,negative,0,2056,,,,,,
25135,54e29395-9eba-4945-abee-cad58cbab090,super love,05/01/2021,05/01/2021 22:29,2021,1,video,Science,positive,75,2126,,,,,,
25136,54e29395-9eba-4945-abee-cad58cbab090,love,09/12/2020,09/12/2020 09:02,2020,12,video,Science,positive,65,2092,,,,,,
25137,54e29395-9eba-4945-abee-cad58cbab090,like,05/01/2021,05/01/2021 15:11,2021,1,video,Science,positive,50,2126,,,,,,
25138,54e29395-9eba-4945-abee-cad58cbab090,want,20/04/2021,20/04/2021 11:30,2021,4,video,Science,positive,70,1974,,,,,,
25139,54e29395-9eba-4945-abee-cad58cbab090,adore,25/06/2020,25/06/2020 00:01,2020,6,video,Science,positive,72,2021,,,,,,
25140,54e29395-9eba-4945-abee-cad58cbab090,super love,02/08/2020,02/08/2020 11:42,2020,8,video,Science,positive,75,2114,,,,,,
25141,54e29395-9eba-4945-abee-cad58cbab090,disgust,27/09/2020,27/09/2020 03:01,2020,9,video,Science,negative,0,2022,,,,,,
25142,54e29395-9eba-4945-abee-cad58cbab090,peeking,01/10/2020,01/10/2020 16:06,2020,10,video,Science,neutral,35,2056,,,,,,
25143,54e29395-9eba-4945-abee-cad58cbab090,hate,12/07/2020,12/07/2020 09:19,2020,7,video,Science,negative,5,2070,,,,,,
25144,54e29395-9eba-4945-abee-cad58cbab090,want,10/12/2020,10/12/2020 19:44,2020,12,video,Science,positive,70,2092,,,,,,
25145,54e29395-9eba-4945-abee-cad58cbab090,like,26/10/2020,26/10/2020 13:02,2020,10,video,Science,positive,50,2056,,,,,,
25146,54e29395-9eba-4945-abee-cad58cbab090,indifferent,08/03/2021,08/03/2021 11:03,2021,3,video,Science,neutral,20,2012,,,,,,
25147,54e29395-9eba-4945-abee-cad58cbab090,peeking,16/03/2021,16/03/2021 15:47,2021,3,video,Science,neutral,35,2012,,,,,,
25148,54e29395-9eba-4945-abee-cad58cbab090,indifferent,01/08/2020,01/08/2020 03:09,2020,8,video,Science,neutral,20,2114,,,,,,
25149,54e29395-9eba-4945-abee-cad58cbab090,heart,15/08/2020,15/08/2020 06:22,2020,8,video,Science,positive,60,2114,,,,,,
25150,54e29395-9eba-4945-abee-cad58cbab090,scared,21/09/2020,21/09/2020 17:56,2020,9,video,Science,negative,15,2022,,,,,,
25151,54e29395-9eba-4945-abee-cad58cbab090,scared,30/12/2020,30/12/2020 15:40,2020,12,video,Science,negative,15,2092,,,,,,
25152,54e29395-9eba-4945-abee-cad58cbab090,cherish,10/08/2020,10/08/2020 03:51,2020,8,video,Science,positive,70,2114,,,,,,
25153,54e29395-9eba-4945-abee-cad58cbab090,cherish,07/08/2020,07/08/2020 18:18,2020,8,video,Science,positive,70,2114,,,,,,
25154,54e29395-9eba-4945-abee-cad58cbab090,dislike,09/08/2020,09/08/2020 21:32,2020,8,video,Science,negative,10,2114,,,,,,
25155,54e29395-9eba-4945-abee-cad58cbab090,peeking,02/01/2021,02/01/2021 20:42,2021,1,video,Science,neutral,35,2126,,,,,,
25156,54e29395-9eba-4945-abee-cad58cbab090,cherish,07/01/2021,07/01/2021 14:29,2021,1,video,Science,positive,70,2126,,,,,,
25157,54e29395-9eba-4945-abee-cad58cbab090,like,15/06/2021,15/06/2021 17:49,2021,6,video,Science,positive,50,2021,,,,,,
25158,54e29395-9eba-4945-abee-cad58cbab090,interested,22/03/2021,22/03/2021 08:19,2021,3,video,Science,positive,30,2012,,,,,,
25159,54e29395-9eba-4945-abee-cad58cbab090,love,18/05/2021,18/05/2021 23:31,2021,5,video,Science,positive,65,2138,,,,,,
25160,54e29395-9eba-4945-abee-cad58cbab090,love,30/12/2020,30/12/2020 00:26,2020,12,video,Science,positive,65,2092,,,,,,
25161,54e29395-9eba-4945-abee-cad58cbab090,hate,16/01/2021,16/01/2021 18:51,2021,1,video,Science,negative,5,2126,,,,,,
25162,54e29395-9eba-4945-abee-cad58cbab090,hate,29/10/2020,29/10/2020 09:17,2020,10,video,Science,negative,5,2056,,,,,,
25163,54e29395-9eba-4945-abee-cad58cbab090,super love,13/02/2021,13/02/2021 01:27,2021,2,video,Science,positive,75,1914,,,,,,
25164,54e29395-9eba-4945-abee-cad58cbab090,peeking,31/05/2021,31/05/2021 07:53,2021,5,video,Science,neutral,35,2138,,,,,,
25165,54e29395-9eba-4945-abee-cad58cbab090,peeking,27/07/2020,27/07/2020 21:57,2020,7,video,Science,neutral,35,2070,,,,,,
25166,54e29395-9eba-4945-abee-cad58cbab090,hate,02/12/2020,02/12/2020 13:20,2020,12,video,Science,negative,5,2092,,,,,,
25167,54e29395-9eba-4945-abee-cad58cbab090,peeking,16/07/2020,16/07/2020 18:37,2020,7,video,Science,neutral,35,2070,,,,,,
25169,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,interested,05/02/2021,05/02/2021 18:53,2021,2,photo,animals,positive,30,1914,,,,,,
25170,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,hate,22/11/2020,22/11/2020 21:34,2020,11,photo,animals,negative,5,2034,,,,,,
25171,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,interested,31/12/2020,31/12/2020 14:19,2020,12,photo,animals,positive,30,2092,,,,,,
25172,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,cherish,06/06/2021,06/06/2021 04:06,2021,6,photo,animals,positive,70,2021,,,,,,
25173,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,cherish,07/04/2021,07/04/2021 10:31,2021,4,photo,animals,positive,70,1974,,,,,,
25174,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,intrigued,09/03/2021,09/03/2021 15:29,2021,3,photo,animals,positive,45,2012,,,,,,
25175,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,hate,15/03/2021,15/03/2021 03:45,2021,3,photo,animals,negative,5,2012,,,,,,
25176,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,intrigued,17/11/2020,17/11/2020 00:34,2020,11,photo,animals,positive,45,2034,,,,,,
25177,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,adore,25/03/2021,25/03/2021 08:21,2021,3,photo,animals,positive,72,2012,,,,,,
25178,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,want,11/11/2020,11/11/2020 01:24,2020,11,photo,animals,positive,70,2034,,,,,,
25179,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,love,19/01/2021,19/01/2021 13:35,2021,1,photo,animals,positive,65,2126,,,,,,
25180,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,worried,30/06/2020,30/06/2020 10:56,2020,6,photo,animals,negative,12,2021,,,,,,
25181,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,heart,22/01/2021,22/01/2021 23:29,2021,1,photo,animals,positive,60,2126,,,,,,
25182,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,adore,26/11/2020,26/11/2020 06:17,2020,11,photo,animals,positive,72,2034,,,,,,
25183,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,indifferent,20/10/2020,20/10/2020 17:34,2020,10,photo,animals,neutral,20,2056,,,,,,
25184,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,intrigued,09/06/2021,09/06/2021 21:50,2021,6,photo,animals,positive,45,2021,,,,,,
25185,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,scared,06/11/2020,06/11/2020 02:44,2020,11,photo,animals,negative,15,2034,,,,,,
25186,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,disgust,22/02/2021,22/02/2021 23:50,2021,2,photo,animals,negative,0,1914,,,,,,
25187,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,worried,26/03/2021,26/03/2021 18:55,2021,3,photo,animals,negative,12,2012,,,,,,
25188,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,super love,06/07/2020,06/07/2020 02:16,2020,7,photo,animals,positive,75,2070,,,,,,
25189,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,peeking,22/05/2021,22/05/2021 21:04,2021,5,photo,animals,neutral,35,2138,,,,,,
25190,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,worried,20/02/2021,20/02/2021 10:37,2021,2,photo,animals,negative,12,1914,,,,,,
25191,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,peeking,08/11/2020,08/11/2020 12:08,2020,11,photo,animals,neutral,35,2034,,,,,,
25192,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,cherish,18/08/2020,18/08/2020 08:10,2020,8,photo,animals,positive,70,2114,,,,,,
25193,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,worried,19/01/2021,19/01/2021 11:25,2021,1,photo,animals,negative,12,2126,,,,,,
25194,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,adore,16/10/2020,16/10/2020 06:13,2020,10,photo,animals,positive,72,2056,,,,,,
25195,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,cherish,11/02/2021,11/02/2021 03:29,2021,2,photo,animals,positive,70,1914,,,,,,
25196,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,super love,07/03/2021,07/03/2021 13:22,2021,3,photo,animals,positive,75,2012,,,,,,
25198,88e43f42-027e-4256-bab4-2d1c2b6f8f67,hate,20/12/2020,20/12/2020 07:01,2020,12,photo,education,negative,5,2092,,,,,,
25200,a7849ef3-5930-4ba9-9cbe-e215811e713e,heart,26/09/2020,26/09/2020 22:01,2020,9,photo,studying,positive,60,2022,,,,,,
25202,c13e7406-c610-4721-b80d-2b5ad533e90a,scared,11/06/2021,11/06/2021 03:59,2021,6,GIF,cooking,negative,15,2021,,,,,,
25203,c13e7406-c610-4721-b80d-2b5ad533e90a,disgust,15/04/2021,15/04/2021 13:22,2021,4,GIF,cooking,negative,0,1974,,,,,,
25204,c13e7406-c610-4721-b80d-2b5ad533e90a,peeking,18/09/2020,18/09/2020 08:52,2020,9,GIF,cooking,neutral,35,2022,,,,,,
25205,c13e7406-c610-4721-b80d-2b5ad533e90a,interested,13/05/2021,13/05/2021 07:38,2021,5,GIF,cooking,positive,30,2138,,,,,,
25206,c13e7406-c610-4721-b80d-2b5ad533e90a,like,21/03/2021,21/03/2021 10:39,2021,3,GIF,cooking,positive,50,2012,,,,,,
25207,c13e7406-c610-4721-b80d-2b5ad533e90a,hate,11/01/2021,11/01/2021 19:13,2021,1,GIF,cooking,negative,5,2126,,,,,,
25208,c13e7406-c610-4721-b80d-2b5ad533e90a,scared,24/06/2020,24/06/2020 11:52,2020,6,GIF,cooking,negative,15,2021,,,,,,
25209,c13e7406-c610-4721-b80d-2b5ad533e90a,dislike,25/06/2020,25/06/2020 12:39,2020,6,GIF,cooking,negative,10,2021,,,,,,
25210,c13e7406-c610-4721-b80d-2b5ad533e90a,peeking,14/09/2020,14/09/2020 07:08,2020,9,GIF,cooking,neutral,35,2022,,,,,,
25211,c13e7406-c610-4721-b80d-2b5ad533e90a,intrigued,30/08/2020,30/08/2020 20:08,2020,8,GIF,cooking,positive,45,2114,,,,,,
25212,c13e7406-c610-4721-b80d-2b5ad533e90a,like,11/02/2021,11/02/2021 09:16,2021,2,GIF,cooking,positive,50,1914,,,,,,
25213,c13e7406-c610-4721-b80d-2b5ad533e90a,love,19/08/2020,19/08/2020 16:21,2020,8,GIF,cooking,positive,65,2114,,,,,,
25214,c13e7406-c610-4721-b80d-2b5ad533e90a,interested,09/10/2020,09/10/2020 06:05,2020,10,GIF,cooking,positive,30,2056,,,,,,
25215,c13e7406-c610-4721-b80d-2b5ad533e90a,worried,31/01/2021,31/01/2021 13:13,2021,1,GIF,cooking,negative,12,2126,,,,,,
25216,c13e7406-c610-4721-b80d-2b5ad533e90a,like,17/11/2020,17/11/2020 12:59,2020,11,GIF,cooking,positive,50,2034,,,,,,
25217,c13e7406-c610-4721-b80d-2b5ad533e90a,scared,29/10/2020,29/10/2020 20:51,2020,10,GIF,cooking,negative,15,2056,,,,,,
25218,c13e7406-c610-4721-b80d-2b5ad533e90a,interested,22/01/2021,22/01/2021 22:46,2021,1,GIF,cooking,positive,30,2126,,,,,,
25219,c13e7406-c610-4721-b80d-2b5ad533e90a,scared,19/06/2020,19/06/2020 12:40,2020,6,GIF,cooking,negative,15,2021,,,,,,
25220,c13e7406-c610-4721-b80d-2b5ad533e90a,interested,20/06/2020,20/06/2020 13:51,2020,6,GIF,cooking,positive,30,2021,,,,,,
25221,c13e7406-c610-4721-b80d-2b5ad533e90a,intrigued,10/06/2021,10/06/2021 13:52,2021,6,GIF,cooking,positive,45,2021,,,,,,
25222,c13e7406-c610-4721-b80d-2b5ad533e90a,worried,17/06/2021,17/06/2021 15:57,2021,6,GIF,cooking,negative,12,2021,,,,,,
25223,c13e7406-c610-4721-b80d-2b5ad533e90a,hate,25/12/2020,25/12/2020 06:16,2020,12,GIF,cooking,negative,5,2092,,,,,,
25224,c13e7406-c610-4721-b80d-2b5ad533e90a,interested,04/03/2021,04/03/2021 23:39,2021,3,GIF,cooking,positive,30,2012,,,,,,
25225,c13e7406-c610-4721-b80d-2b5ad533e90a,love,12/12/2020,12/12/2020 22:32,2020,12,GIF,cooking,positive,65,2092,,,,,,
25227,a973290c-989a-44d2-afb9-9b4bf16cc17f,like,03/11/2020,03/11/2020 16:32,2020,11,video,tennis,positive,50,2034,,,,,,
25228,a973290c-989a-44d2-afb9-9b4bf16cc17f,worried,15/02/2021,15/02/2021 14:58,2021,2,video,tennis,negative,12,1914,,,,,,
25229,a973290c-989a-44d2-afb9-9b4bf16cc17f,intrigued,02/01/2021,02/01/2021 01:11,2021,1,video,tennis,positive,45,2126,,,,,,
25230,a973290c-989a-44d2-afb9-9b4bf16cc17f,dislike,09/05/2021,09/05/2021 19:27,2021,5,video,tennis,negative,10,2138,,,,,,
25231,a973290c-989a-44d2-afb9-9b4bf16cc17f,indifferent,23/07/2020,23/07/2020 20:43,2020,7,video,tennis,neutral,20,2070,,,,,,
25232,a973290c-989a-44d2-afb9-9b4bf16cc17f,heart,20/08/2020,20/08/2020 01:10,2020,8,video,tennis,positive,60,2114,,,,,,
25233,a973290c-989a-44d2-afb9-9b4bf16cc17f,disgust,16/04/2021,16/04/2021 14:50,2021,4,video,tennis,negative,0,1974,,,,,,
25234,a973290c-989a-44d2-afb9-9b4bf16cc17f,peeking,02/07/2020,02/07/2020 00:10,2020,7,video,tennis,neutral,35,2070,,,,,,
25235,a973290c-989a-44d2-afb9-9b4bf16cc17f,indifferent,28/10/2020,28/10/2020 06:22,2020,10,video,tennis,neutral,20,2056,,,,,,
